"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00048758","2005-04","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0",",0","9",",0","3",",0","0",",0","18","3,0","3",",0","0",",0","26",",0","0",",0","0",",0","0",",0","","","20050414",",,0","20050404",",3,0","20050409",",,0","","","20050409",",,0","20050417",",,0","-10.6",",0,14,","559","3,,0,04,","152",",,0,09,","16.0",",,0,09,","16.7",",0,17,","","","3805.4","0","458.8",",0","","","","","36.3",",,,0","305",",,,0","3.04",",0","9.05",",,,0","-2.97",",,,0","",""
"USC00048758","2005-05","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0",",0","12",",0","8",",0","2",",0","2",",0","2",",0","0",",0","10",",0","0",",0","4",",0","0",",0","","","20050510",",,0","20050509",",,0","20050509",",,0","","","20050519",",,0","20050528",",,0","-3.9",",0,10,","102",",,0,09,","102",",,0,09,","31.8",",,0,19,","25.0",",0,28,","","","4135.8","0","330.4",",0","","","","","110.0",",,,0","127",",,,0","7.67",",0","13.92",",,,0","1.43",",,,0","",""
"USC00048758","2005-06","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0",",0","6",",0","4",",0","0",",0","1","2,0","1",",0","0",",0","5",",0","0",",0","10",",0","0",",0","","","20050607",",,0","20050607",",2,0","20050607",",,0","","","20050617",",,0","20050615",",,0","-4.4",",0,07,","25","2,,0,07,","25",",,0,07,","12.4",",,0,17,","23.3",",0,15,","","","4366.0","0","230.2",",0","","","","","38.6",",,,0","25",",,,0","10.66",",0","18.19",",,,0","3.13",",,,0","",""
"USC00048758","2005-07","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","22.8","0","22.8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","20050703",",,0","20050731","+,,0","20050731","+,,0","","","20050731","+,,0","20050717",",,0","4.4",",0,03,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","31.1",",0,17,","","","27.3","0","27.3",",0","","","","","0.0",",,,0","0",",,,0","18.19",",0","27.54",",,,0","8.83",",,,0","",""
"USC00048758","2005-08","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","30.9","0","8.1",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","20050830",",,0","20050831","+,,0","20050831","+,,0","","","20050817",",,0","20050807",",,0","3.3",",0,30,","0",",,0,31,+","0",",,0,31,+","7.6",",,0,17,","29.4",",0,07,","","","83.7","0","56.4",",0","","","","","11.4",",,,0","0",",,,0","16.77",",0","25.90",",,,0","7.64",",,,0","",""
"USC00048758","2005-09","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","30.9","0","0.0",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","12",",0","0",",0","","","20050911",",,0","20050930","+,,0","20050930","+,,0","","","20050927",",,0","20050902",",,0","-2.8",",0,11,","0",",,0,30,+","0",",,0,30,+","7.9",",,0,27,","26.7",",0,02,","","","300.0","0","216.3",",0","","","","","7.9",",,,0","0",",,,0","11.12",",0","19.41",",,,0","2.83",",,,0","",""
"USC00048758","2005-10","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","30.9","0","0.0",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","3",",0","0",",0","","","20051030","+,,0","20051015",",,0","20051015",",,0","","","20051025",",,0","20051001",",,0","-3.9",",0,30,+","0",",T,0,15,","0",",T,0,15,","20.1",",,0,25,","23.9",",0,01,","","","634.0","0","334.0",",0","","","","","39.1",",,,0","0",",T,,0","7.56",",0","14.97",",,,0","0.15",",,,0","",""
"USC00048758","2005-11","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","30.9","0","0.0",",0","7",",0","6",",0","0",",0","5",",0","2",",0","0",",0","24",",0","0",",0","0",",0","0",",0","","","20051127",",,0","20051129",",,0","20051129",",,0","","","20051126",",,0","20051102",",,0","-12.2",",0,27,","102",",,0,29,","102",",,0,29,","18.8",",,0,26,","17.8",",0,02,","","","1071.8","0","437.8",",0","","","","","64.0",",,,0","153",",,,0","3.74",",0","9.93",",,,0","-2.45",",,,0","",""
"USC00048758","2005-12","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","30.9","0","0.0","1,0","15",",0","13",",0","8",",0","8",",0","3",",0","0","1,0","28","1,0","0",",0","0",",0","0",",0","","","20051205",",1,0","20051218",",,0","20051218",",,0","","","20051231",",,0","20051221",",,0","-13.9","1,0,05,","152",",,0,18,","152",",,0,18,","136.4",",,0,31,","12.8",",0,21,","","","1603.3","0","531.5",",0","","","","","472.5",",,,0","279",",,,0","0.60","1,0","5.87",",,,0","-4.67","1,,,0","",""
"USC00048758","2006-01","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0","1,0","18",",0","13",",0","1",",0","30",",0","10",",0","0","1,0","30","1,0","2",",0","0",",0","0",",0","","","20060122",",1,0","20060119",",,0","20060115",",,0","","","20060102",",,0","20060107",",,0","-13.3","1,0,22,","610",",,0,19,","279",",,0,15,","54.4",",,0,02,","11.7",",0,07,","","","2178.5","0","575.2",",0","","","","","186.3",",,,0","1244",",,,0","-0.87","1,0","4.56",",,,0","-6.30","1,,,0","",""
"USC00048758","2006-02","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0",",0","11",",0","6",",0","2",",0","28",",0","4",",0","0",",0","28",",0","6",",0","0",",0","0",",0","","","20060216",",,0","20060201",",,0","20060218",",,0","","","20060228",",,0","20060227",",,0","-14.4",",0,16,","457",",,0,01,","140",",,0,18,","62.7",",,0,28,","10.0",",0,27,","","","2718.6","0","540.1",",0","","","","","130.8",",,,0","292",",,,0","-0.96",",0","5.24",",,,0","-7.15",",,,0","",""
"USC00048758","2006-03","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0",",0","21",",0","19",",0","0",",0","31",",0","18",",0","0",",0","31",",0","6",",0","0",",0","0",",0","","","20060312",",,0","20060315",",,0","20060314",",,0","","","20060325",",,0","20060328","+,,0","-15.6",",0,12,","1016",",,0,15,","368",",,0,14,","22.1",",,0,25,","11.1",",0,28,+","","","3354.7","0","636.1",",0","","","","","163.4",",,,0","2093",",,,0","-2.19",",0","3.08",",,,0","-7.45",",,,0","",""
"USC00048758","2006-04","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0","1,0","16",",0","14",",0","0",",0","23",",0","8",",0","0",",0","25",",0","1","1,0","0","1,0","0","1,0","","","20060418",",,0","20060417",",,0","20060417",",,0","","","20060404",",,0","20060430","+,1,0","-7.8",",0,18,","762",",,0,17,","356",",,0,17,","24.4",",,0,04,","17.8","1,0,30,+","","","3786.8","0","432.1","1,0","","","","","158.4",",,,0","1067",",,,0","3.33","1,0","8.50","1,,,0","-1.84",",,,0","",""
"USC00048758","2006-05","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0",",0","4",",0","3",",0","0",",0","1","2,0","1",",0","0",",0","9",",0","0",",0","7",",0","0",",0","","","20060528","+,,0","20060527",",2,0","20060527",",,0","","","20060527",",,0","20060519",",,0","-3.3",",0,28,+","51","2,,0,27,","51",",,0,27,","5.1",",,0,27,","24.4",",0,19,","","","4068.1","0","281.3",",0","","","","","13.8",",,,0","51",",,,0","9.26",",0","16.88",",,,0","1.64",",,,0","",""
"USC00048758","2006-06","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","3.5","0","3.5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","22",",0","0",",0","","","20060614",",,0","20060630","+,,0","20060630","+,,0","","","20060614","+,,0","20060626","+,,0","-1.1",",0,14,","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,14,+","29.4",",0,26,+","","","4198.2","0","130.1",",0","","","","","0.0",",T,,0","0",",,,0","14.12",",0","22.35",",,,0","5.88",",,,0","",""
"USC00048758","2006-07","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","29.0","0","25.5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","20060713","+,,0","20060731","+,,0","20060731","+,,0","","","20060731","+,,0","20060727",",,0","4.4",",0,13,+","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","30.6",",0,27,","","","34.7","0","34.7",",0","","","","","0.0",",,,0","0",",,,0","18.04",",0","26.94",",,,0","9.13",",,,0","",""
"USC00048758","2006-08","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","29.0","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","20060817",",,0","20060831","+,,0","20060831","+,,0","","","20060803",",,0","20060829","+,,0","2.8",",0,17,","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,03,","26.7",",0,29,+","","","118.6","0","83.9",",0","","","","","0.0",",T,,0","0",",,,0","15.63",",0","24.83",",,,0","6.43",",,,0","",""
"USC00048758","2006-09","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","29.0","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","18",",0","0",",0","","","20060916",",,0","20060930","+,,0","20060930","+,,0","","","20060930","+,,0","20060906",",,0","-3.9",",0,16,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","27.8",",0,06,","","","286.7","0","168.1",",0","","","","","0.0",",,,0","0",",,,0","12.73",",0","21.43",",,,0","4.03",",,,0","",""
"USC00048758","2006-10","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","29.0","0","0.0",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","2",",0","0",",0","","","20061026",",,0","20061031","+,,0","20061031","+,,0","","","20061017",",,0","20061001",",,0","-5.6",",0,26,","0",",,0,31,+","0",",,0,31,+","2.0",",,0,17,","22.2",",0,01,","","","627.9","0","341.2",",0","","","","","4.1",",,,0","0",",,,0","7.33",",0","14.91",",,,0","-0.25",",,,0","",""
"USC00048758","2006-11","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","29.0","0","0.0",",0","11",",0","10",",0","0",",0","7",",0","3",",0","0",",0","20",",0","2",",0","0",",0","0",",0","","","20061129",",,0","20061128",",,0","20061128","+,,0","","","20061114",",,0","20061108",",,0","-14.4",",0,29,","152",",,0,28,","76",",,0,28,+","23.9",",,0,14,","18.3",",0,08,","","","1077.8","0","449.9",",0","","","","","78.8",",,,0","190",",,,0","3.34",",0","8.81",",,,0","-2.14",",,,0","",""
"USC00048758","2006-12","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","29.0","0","0.0",",0","11",",0","9",",0","0",",0","21",",0","4",",0","0",",0","27",",0","4",",0","0",",0","0",",0","","","20061218",",,0","20061229","+,,0","20061227",",,0","","","20061222",",,0","20061209",",,0","-13.9",",0,18,","152",",,0,29,+","127",",,0,27,","23.1",",,0,22,","10.6",",0,09,","","","1661.9","0","584.1",",0","","","","","75.7",",,,0","356",",,,0","-0.51",",0","4.90",",,,0","-5.92",",,,0","",""
"USC00048758","2007-01","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0","3,0","2",",0","2",",0","1",",0","24",",0","1",",0","1","3,0","28","3,0","6",",0","0",",0","0",",0","","","20070113",",3,0","20070105",",,0","20070105",",,0","","","20070104",",,0","20070109",",,0","-18.9","3,0,13,","152",",,0,05,","127",",,0,05,","27.2",",,0,04,","10.6",",0,09,","","","2245.8","0","583.9",",0","","","","","37.1",",,,0","127",",,,0","-2.46","3,0","3.81",",,,0","-8.72","3,,,0","",""
"USC00048758","2007-02","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0","3,0","13",",0","10",",0","2",",0","15",",0","7",",0","0","2,0","23","2,0","3","1,0","0","1,0","0","1,0","","","20070224",",2,0","20070227",",,0","20070227",",,0","","","20070227",",,0","20070207",",1,0","-11.7","2,0,24,","1067",",,0,27,","508",",,0,27,","43.7",",,0,27,","12.8","1,0,07,","","","2691.2","0","445.4","1,0","","","","","190.1",",,,0","1665",",,,0","0.48","3,0","5.34","1,,,0","-4.38","2,,,0","",""
"USC00048758","2007-03","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0","1,0","3",",0","3",",0","0",",0","22",",0","3",",0","0","1,0","29","1,0","2",",0","0",",0","0",",0","","","20070302","+,1,0","20070301",",,0","20070327",",,0","","","20070327",",,0","20070318",",,0","-13.3","1,0,02,+","940",",,0,01,","229",",,0,27,","19.6",",,0,27,","17.8",",0,18,","","","3155.3","0","464.1",",0","","","","","28.8",",,,0","356",",,,0","2.94","1,0","9.79",",,,0","-3.91","1,,,0","",""
"USC00048758","2007-04","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0",",0","5",",0","4",",0","0",",0","4","5,0","3",",0","0",",0","22",",0","0",",0","1",",0","0",",0","","","20070419",",,0","20070423",",5,0","20070423",",,0","","","20070423",",,0","20070429",",,0","-7.8",",0,19,","127","5,,0,23,","127",",,0,23,","18.8",",,0,23,","22.2",",0,29,","","","3563.7","0","408.4",",0","","","","","37.3",",,,0","267",",,,0","4.72",",0","10.99",",,,0","-1.56",",,,0","",""
"USC00048758","2007-05","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0",",0","3",",0","2",",0","0",",0","2","2,0","2",",0","0",",0","8",",0","0",",0","10",",0","0",",0","","","20070503",",,0","20070504","+,2,0","20070504",",,0","","","20070503",",,0","20070531",",,0","-3.9",",0,03,","51","2,,0,04,+","51",",,0,04,","10.9",",,0,03,","23.3",",0,31,","","","3842.4","0","278.7",",0","","","","","15.2",",,,0","89",",,,0","9.34",",0","17.60",",,,0","1.08",",,,0","",""
"USC00048758","2007-06","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","23",",0","0",",0","","","20070607",",,0","20070606",",,0","20070606",",,0","","","20070606",",,0","20070616","+,,0","-2.8",",0,07,","0",",T,0,06,","0",",T,0,06,","4.1",",,0,06,","26.7",",0,16,+","","","3992.6","0","150.2",",0","","","","","5.1",",,,0","0",",T,,0","13.33",",0","22.27",",,,0","4.38",",,,0","",""
"USC00048758","2007-07","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","6.1","0","6.1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","20070702",",,0","20070731","+,,0","20070731","+,,0","","","20070731","+,,0","20070705",",,0","4.4",",0,02,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","31.1",",0,05,","","","43.7","0","43.7",",0","","","","","0.0",",,,0","0",",,,0","17.12",",0","25.55",",,,0","8.69",",,,0","",""
"USC00048758","2007-08","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","15.7","0","9.6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","20070810",",,0","20070831","+,,0","20070831","+,,0","","","20070829",",,0","20070826","+,,0","4.4",",0,10,","0",",,0,31,+","0",",,0,31,+","2.0",",,0,29,","29.4",",0,26,+","","","82.9","0","39.2",",0","","","","","2.0",",,,0","0",",,,0","17.38",",0","26.32",",,,0","8.44",",,,0","",""
"USC00048758","2007-09","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","16.2","0","0.5",",0","5",",0","4",",0","0",",0","1","1,0","0",",0","0",",0","4",",0","0",",0","13",",0","0",",0","","","20070929",",,0","20070929",",1,0","20070929",",,0","","","20070923",",,0","20070904","+,,0","-4.4",",0,29,","25","1,,0,29,","13",",,0,29,","10.2",",,0,23,","28.3",",0,04,+","","","273.2","0","190.3",",0","","","","","25.4",",,,0","13",",,,0","12.01",",0","20.05",",,,0","3.97",",,,0","",""
"USC00048758","2007-10","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","16.2","0","0.0","1,0","12",",0","6",",0","0",",0","2","2,0","2",",0","0","1,0","18","1,0","0",",0","0",",0","0",",0","","","20071006",",1,0","20071010",",2,0","20071010",",,0","","","20071020",",,0","20071003",",,0","-5.6","1,0,06,","51","2,,0,10,","38",",,0,10,","15.0",",,0,20,","20.6",",0,03,","","","624.5","0","351.3",",0","","","","","51.4",",,,0","63",",,,0","6.70","1,0","13.32",",,,0","0.09","1,,,0","",""
"USC00048758","2007-11","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","16.2","0","0.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","0",",0","0",",0","","","20071124",",,0","20071130","+,,0","20071130","+,,0","","","20071111",",,0","20071118","+,,0","-7.8",",0,24,","0",",,0,30,+","0",",,0,30,+","10.4",",,0,11,","16.1",",0,18,+","","","1044.8","0","420.3",",0","","","","","10.9",",,,0","0",",,,0","4.32",",0","10.85",",,,0","-2.21",",,,0","",""
"USC00048758","2007-12","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","16.2","0","0.0","4,0","12",",0","5",",0","2",",0","25",",0","3","1,0","0","3,0","26","3,0","5","1,0","0","1,0","0","1,0","","","20071227",",3,0","20071220",",,0","20071220",",1,0","","","20071207",",,0","20071204",",1,0","-15.6","3,0,27,","432",",,0,20,","279","1,,0,20,","27.9",",,0,07,","13.3","1,0,04,","","","1590.1","0","545.3","1,0","","","","","83.6",",,,0","585","1,,,0","-1.75","4,0","3.66","1,,,0","-7.16","3,,,0","",""
"USC00048758","2008-01","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0","1,0","17",",0","11",",0","2",",0","31",",0","13",",0","0","1,0","30","1,0","9","1,0","0","1,0","0","1,0","","","20080131","+,1,0","20080130",",,0","20080105",",,0","","","20080105",",,0","20080104",",1,0","-12.2","1,0,31,+","1270",",,0,30,","381",",,0,05,","66.8",",,0,05,","11.1","1,0,04,","","","2224.4","0","634.3","1,0","","","","","192.7",",,,0","1981",",,,0","-2.81","1,0","2.20","1,,,0","-7.82","1,,,0","",""
"USC00048758","2008-02","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0","1,0","8",",0","7",",0","2",",0","29",",0","8",",0","0","1,0","28","1,0","7",",0","0",",0","0",",0","","","20080205",",1,0","20080203",",,0","20080224","+,,0","","","20080224",",,0","20080229",",,0","-15.0","1,0,05,","1651",",,0,03,","406",",,0,24,+","27.9",",,0,24,","11.7",",0,29,","","","2791.0","0","566.6",",0","","","","","102.3",",,,0","1510",",,,0","-1.99","1,0","3.89",",,,0","-7.87","1,,,0","",""
"USC00048758","2008-03","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0",",0","6",",0","3",",0","0",",0","31",",0","2",",0","0",",0","30",",0","1",",0","0",",0","0",",0","","","20080317",",,0","20080301",",,0","20080315",",,0","","","20080313",",,0","20080301",",,0","-10.0",",0,17,","1168",",,0,01,","127",",,0,15,","11.2",",,0,13,","14.4",",0,01,","","","3318.7","0","527.7",",0","","","","","28.0",",,,0","165",",,,0","1.31",",0","7.80",",,,0","-5.18",",,,0","",""
"USC00048758","2008-04","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0",",0","4",",0","0",",0","0",",0","7","2,0","0",",0","0",",0","27",",0","0",",0","0",",0","0",",0","","","20080421",",,0","20080401",",2,0","20080423","+,,0","","","20080423",",,0","20080427",",,0","-9.4",",0,21,","229","2,,0,01,","13",",,0,23,+","2.0",",,0,23,","20.6",",0,27,","","","3762.6","0","443.9",",0","","","","","4.6",",,,0","26",",,,0","3.54",",0","10.24",",,,0","-3.17",",,,0","",""
"USC00048758","2008-05","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","5",",0","0",",0","","","20080501",",,0","20080523",",,0","20080523",",,0","","","20080521",",,0","20080519",",,0","-5.0",",0,01,","0",",T,0,23,","0",",T,0,23,","4.8",",,0,21,","27.2",",0,19,","","","4077.4","0","314.8",",0","","","","","15.7",",,,0","0",",T,,0","8.18",",0","15.05",",,,0","1.30",",,,0","",""
"USC00048758","2008-06","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0","1,0","1",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","5","1,0","0",",0","18",",0","0",",0","","","20080607","+,1,0","20080630","+,,0","20080630","+,,0","","","20080604",",,0","20080629","+,,0","-1.1","1,0,07,+","0",",,0,30,+","0",",,0,30,+","0.3",",,0,04,","27.8",",0,29,+","","","4233.6","0","156.2",",0","","","","","0.3",",,,0","0",",,,0","12.90","1,0","21.81",",,,0","3.98","1,,,0","",""
"USC00048758","2008-07","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","7.5","0","7.5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","20080705",",,0","20080731","+,,0","20080731","+,,0","","","20080721",",,0","20080711",",,0","5.0",",0,05,","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,21,","30.6",",0,11,","","","38.3","0","38.3",",0","","","","","0.0",",T,,0","0",",,,0","17.34",",0","26.76",",,,0","7.92",",,,0","",""
"USC00048758","2008-08","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","19.0","0","11.5","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","0",",0","","","20080820",",1,0","20080831","+,,0","20080831","+,,0","","","20080831","+,,0","20080815",",,0","5.0","1,0,20,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","31.7",",0,15,","","","71.0","0","32.7",",0","","","","","0.0",",,,0","0",",,,0","17.67","1,0","26.72",",,,0","8.61","1,,,0","",""
"USC00048758","2008-09","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","19.0","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","22",",0","0",",0","","","20080901",",,0","20080930","+,,0","20080930","+,,0","","","20080930",",,0","20080907",",,0","0.0",",0,01,","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,30,","28.3",",0,07,","","","215.4","0","144.4",",0","","","","","0.0",",T,,0","0",",,,0","13.52",",0","22.59",",,,0","4.45",",,,0","",""
"USC00048758","2008-10","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","19.0","0","0.0",",0","3",",0","1",",0","1",",0","0",",0","0",",0","0",",0","17",",0","0",",0","3",",0","0",",0","","","20081013",",,0","20081011",",,0","20081011",",,0","","","20081004",",,0","20081002",",,0","-6.7",",0,13,","0",",T,0,11,","0",",T,0,11,","25.7",",,0,04,","23.3",",0,02,","","","545.4","0","330.0",",0","","","","","27.7",",,,0","0",",T,,0","7.69",",0","15.22",",,,0","0.16",",,,0","",""
"USC00048758","2008-11","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","19.0","0","0.0","2,0","7",",0","6",",0","1",",0","3","2,0","1",",0","0","2,0","25","2,0","0",",0","0",",0","0",",0","","","20081105",",2,0","20081104",",2,0","20081104",",,0","","","20081102",",,0","20081116",",,0","-8.3","2,0,05,","51","2,,0,04,","51",",,0,04,","44.5",",,0,02,","15.6",",0,16,","","","951.4","0","406.0",",0","","","","","73.0",",,,0","51",",,,0","3.79","2,0","9.80",",,,0","-2.22","2,,,0","",""
"USC00048758","2008-12","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","19.0","0","0.0","1,0","12",",0","9",",0","1",",0","19",",0","9",",0","0","1,0","29","1,0","9",",0","0",",0","0",",0","","","20081218",",1,0","20081225",",,0","20081225",",,0","","","20081225",",,0","20081203","+,,0","-16.1","1,0,18,","965",",,0,25,","533",",,0,25,","35.8",",,0,25,","13.9",",0,03,+","","","1560.2","0","608.8",",0","","","","","116.4",",,,0","1665",",,,0","-1.97","1,0","3.89",",,,0","-7.83","1,,,0","",""
"USC00048758","2009-01","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0","4,0","7",",0","6",",0","0",",0","31",",0","2",",0","0","4,0","27","4,0","4",",0","0",",0","0",",0","","","20090127",",4,0","20090101",",,0","20090125",",,0","","","20090123",",,0","20090117",",,0","-13.9","4,0,27,","660",",,0,01,","38",",,0,25,","20.3",",,0,23,","11.1",",0,17,","","","2089.3","0","529.1",",0","","","","","59.8",",,,0","76",",,,0","-1.32","4,0","4.98",",,,0","-7.63","4,,,0","",""
"USC00048758","2009-02","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0","1,0","15",",0","12",",0","0",",0","28",",0","10",",0","0","1,0","27","1,0","7",",0","0",",0","0",",0","","","20090210",",1,0","20090218",",,0","20090209",",,0","","","20090223",",,0","20090225",",,0","-15.6","1,0,10,","686",",,0,18,","305",",,0,09,","24.4",",,0,23,","10.0",",0,25,","","","2626.8","0","537.5",",0","","","","","111.4",",,,0","1169",",,,0","-1.48","1,0","3.37",",,,0","-6.34","1,,,0","",""
"USC00048758","2009-03","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0","3,0","9",",0","6",",0","4",",0","29",",0","6",",0","0","3,0","27","3,0","4",",0","0",",0","0",",0","","","20090310",",3,0","20090304",",,0","20090304",",,0","","","20090304",",,0","20090329","+,,0","-13.9","3,0,10,","1016",",,0,04,","635",",,0,04,","47.0",",,0,04,","13.9",",0,29,+","","","3144.0","0","517.2",",0","","","","","161.9",",,,0","1218",",,,0","0.00","3,0","6.02",",,,0","-6.03","3,,,0","",""
"USC00048758","2009-04","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","0","0.0","1,0","6","3,0","1","3,0","0","3,0","5","5,0","2",",0","0","1,0","27","1,0","0","1,0","1","1,0","0","1,0","","","20090416","+,1,0","20090425","+,5,0","20090424","+,,0","","","20090425",",3,0","20090423",",1,0","-7.8","1,0,16,+","25","5,,0,25,+","25",",,0,24,+","4.8","3,,0,25,","21.1","1,0,23,","","","3559.8","0","415.8","1,0","","","","","15.3",",a,,0","89",",,,0","3.99","1,0","10.71","1,,,0","-2.72","1,,,0","",""
